VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.750000e+00 2.438630e-02 9.995294e-01 9.999218e-01 9.999243e-01 9.993412e-01 1.195249e+00 0 0 -3.635465e-04 3.989581e-05 -1.305043e-04 -1.147632e-03 -1.704001e-04
-8.383884e-01 6.923512e+00 9.998107e-01 9.999479e-01 9.999521e-01 9.997350e-01 1.195214e+00 0 0 2.222539e-04 5.342451e-04 6.703760e-04 -8.074854e-05 1.361310e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.883884e-01 6.944269e+00 9.996734e-01 1.000008e+00 1.000131e+00 9.995428e-01 1.195390e+00 0 0 1.601515e-04 7.432140e-04 7.408636e-04 -2.874788e-05 -2.350382e-06
-5.694463e-01 7.195940e+00 9.995676e-01 1.000200e+00 1.000137e+00 9.993947e-01 1.195533e+00 0 0 2.673451e-04 7.638888e-04 7.316685e-04 -3.814620e-05 -3.222032e-05
-8.383884e-01 6.923512e+00 9.998089e-01 9.999460e-01 9.999542e-01 9.997324e-01 1.195215e+00 0 0 2.256023e-04 5.973180e-04 6.579195e-04 -3.136766e-06 6.060153e-05
-8.194463e-01 7.174991e+00 9.997867e-01 1.000104e+00 9.999640e-01 9.997014e-01 1.195320e+00 0 0 3.905145e-04 6.084861e-04 6.480736e-04 -4.604648e-07 3.958752e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.694463e-01 7.195940e+00 9.995672e-01 1.000203e+00 1.000136e+00 9.993941e-01 1.195535e+00 0 0 2.892281e-04 6.254485e-04 7.248093e-04 -6.456201e-05 9.936073e-05
-5.478354e-01 7.447861e+00 9.994712e-01 1.000366e+00 1.000135e+00 9.992597e-01 1.195654e+00 0 0 2.981209e-04 6.463694e-04 6.096087e-04 -6.315312e-05 -3.676068e-05
-8.194463e-01 7.174991e+00 9.997847e-01 1.000104e+00 9.999662e-01 9.996986e-01 1.195322e+00 0 0 4.035209e-04 5.768548e-04 6.326578e-04 6.545674e-05 5.580298e-05
-7.978354e-01 7.426699e+00 9.997476e-01 1.000260e+00 9.999939e-01 9.996467e-01 1.195441e+00 0 0 4.469234e-04 5.976183e-04 5.326236e-04 7.137151e-05 -6.499468e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.478354e-01 7.447861e+00 9.994712e-01 1.000370e+00 1.000134e+00 9.992597e-01 1.195657e+00 0 0 3.263571e-04 4.247022e-04 6.022901e-04 -1.065858e-04 1.775879e-04
-5.243863e-01 7.699962e+00 9.993924e-01 1.000481e+00 1.000122e+00 9.991494e-01 1.195734e+00 0 0 2.395790e-04 4.444637e-04 4.069108e-04 -9.654691e-05 -3.755284e-05
-7.978354e-01 7.426699e+00 9.997461e-01 1.000262e+00 9.999959e-01 9.996445e-01 1.195444e+00 0 0 4.668858e-04 4.735991e-04 5.187466e-04 9.895833e-05 4.514748e-05
-7.743863e-01 7.678576e+00 9.997009e-01 1.000392e+00 1.000031e+00 9.995812e-01 1.195553e+00 0 0 3.973535e-04 4.996587e-04 3.473048e-04 1.091572e-04 -1.523539e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.243863e-01 7.699962e+00 9.993928e-01 1.000487e+00 1.000120e+00 9.991500e-01 1.195737e+00 0 0 2.690308e-04 1.805694e-04 3.996176e-04 -1.520122e-04 2.190481e-04
-5.000000e-01 7.952165e+00 9.993368e-01 1.000533e+00 1.000092e+00 9.990716e-01 1.195761e+00 0 0 1.103070e-04 1.968478e-04 1.609003e-04 -1.385251e-04 -3.594747e-05
-7.743863e-01 7.678576e+00 9.997002e-01 1.000396e+00 1.000032e+00 9.995803e-01 1.195556e+00 0 0 4.210201e-04 3.044652e-04 3.368377e-04 9.141918e-05 3.237249e-05
-7.500000e-01 7.930554e+00 9.996527e-01 1.000480e+00 1.000061e+00 9.995138e-01 1.195635e+00 0 0 2.686990e-04 3.300867e-04 1.243802e-04 1.040257e-04 -2.057065e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.500000e-01 -2.438629e-02 5.107943e-01 1.038995e+00 6.531883e-01 3.989743e-01 1.173607e+00 0 0 7.648454e-03 -1.333308e+00 1.177427e+00 5.009011e-02 2.510735e+00
-2.256137e-01 2.279662e-01 5.284495e-01 7.097150e-01 7.085309e-01 4.188646e-01 9.520014e-01 0 0 -1.694268e-01 -1.259833e+00 1.199388e+00 5.909874e-02 2.459221e+00
-5.000000e-01 -4.783543e-02 5.896572e-01 1.052642e+00 3.988500e-01 4.820163e-01 1.052244e+00 0 0 4.637736e-02 -1.171053e+00 8.569437e-01 5.995856e-02 2.027997e+00
-4.756137e-01 2.043851e-01 5.962078e-01 7.599033e-01 4.442304e-01 4.906488e-01 8.200540e-01 0 0 -8.440710e-02 -1.151322e+00 9.150086e-01 5.233080e-02 2.066331e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.256137e-01 2.279662e-01 5.291860e-01 7.085345e-01 6.972153e-01 4.179793e-01 9.453005e-01 0 0 -1.770867e-01 -1.135005e+00 1.177387e+00 1.380589e-01 2.312392e+00
-2.021646e-01 4.802358e-01 5.972914e-01 4.482631e-01 7.669290e-01 4.929567e-01 8.264112e-01 0 0 -2.447838e-01 -9.254883e-01 1.073708e+00 1.397446e-01 1.999196e+00
-4.756137e-01 2.043851e-01 5.957359e-01 7.582575e-01 4.347672e-01 4.885209e-01 8.157582e-01 0 0 -9.517506e-02 -1.035262e+00 8.944468e-01 2.223464e-01 1.929709e+00
-4.521646e-01 4.565361e-01 6.468129e-01 5.142526e-01 5.173895e-01 5.473168e-01 6.702271e-01 0 0 -1.744406e-01 -9.043171e-01 8.871875e-01 2.077613e-01 1.791505e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.021646e-01 4.802358e-01 5.980524e-01 4.435983e-01 7.612205e-01 4.925730e-01 8.204786e-01 0 0 -2.681271e-01 -6.736314e-01 1.069373e+00 1.611086e-01 1.743004e+00
-1.805537e-01 7.323335e-01 6.946166e-01 2.930980e-01 8.249067e-01 6.038643e-01 7.935243e-01 0 0 -2.431745e-01 -5.345697e-01 9.029338e-01 1.513401e-01 1.437504e+00
-4.521646e-01 4.565361e-01 6.468596e-01 5.097160e-01 5.116050e-01 5.460396e-01 6.643194e-01 0 0 -1.976950e-01 -6.723656e-01 8.787178e-01 3.102941e-01 1.551083e+00
-4.305537e-01 7.085315e-01 7.261067e-01 3.561336e-01 6.066751e-01 6.399844e-01 6.332920e-01 0 0 -2.024621e-01 -5.638608e-01 7.965335e-01 2.734903e-01 1.360394e+00
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.805537e-01 7.323335e-01 6.954381e-01 2.859628e-01 8.238352e-01 6.040345e-01 7.908206e-01 0 0 -2.753067e-01 -2.055643e-01 9.060988e-01 1.444226e-01 1.111663e+00
-1.616117e-01 9.841764e-01 7.947796e-01 2.409833e-01 8.740011e-01 7.255019e-01 8.019790e-01 0 0 -2.127290e-01 -1.755353e-01 7.238523e-01 1.347992e-01 8.993876e-01
-4.305537e-01 7.085315e-01 7.264806e-01 3.492987e-01 6.048155e-01 6.395088e-01 6.291449e-01 0 0 -2.333852e-01 -2.548183e-01 7.952618e-01 3.216026e-01 1.050080e+00
-4.116117e-01 9.602903e-01 8.116223e-01 2.928045e-01 6.948540e-01 7.455408e-01 6.649119e-01 0 0 -1.937615e-01 -2.200334e-01 6.640420e-01 2.822919e-01 8.840754e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.616117e-01 9.841764e-01 7.957537e-01 2.334580e-01 8.753872e-01 7.260835e-01 8.015897e-01 0 0 -2.452781e-01 1.586570e-01 7.278503e-01 1.203800e-01 5.691933e-01
-1.460663e-01 1.235691e+00 8.777739e-01 2.739576e-01 9.127121e-01 8.329498e-01 8.267683e-01 0 0 -1.791139e-01 1.374730e-01 5.544054e-01 1.120538e-01 4.169324e-01
-4.116117e-01 9.602903e-01 8.123452e-01 2.855176e-01 6.955281e-01 7.457619e-01 6.631898e-01 0 0 -2.253835e-01 9.907013e-02 6.657181e-01 2.953203e-01 5.666480e-01
-3.960663e-01 1.211740e+00 8.847666e-01 3.127861e-01 7.736981e-01 8.413598e-01 7.232735e-01 0 0 -1.710340e-01 9.080516e-02 5.166536e-01 2.643495e-01 4.258484e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.460663e-01 1.235691e+00 8.787200e-01 2.680730e-01 9.147989e-01 8.336095e-01 8.271704e-01 0 0 -2.049623e-01 4.038005e-01 5.575547e-01 9.756499e-02 1.537542e-01
-1.345151e-01 1.486819e+00 9.351128e-01 3.692585e-01 9.417320e-01 9.114996e-01 8.659092e-01 0 0 -1.480693e-01 3.838884e-01 4.025796e-01 8.853852e-02 1.869123e-02
-3.960663e-01 1.211740e+00 8.856998e-01 3.070075e-01 7.753390e-01 8.420179e-01 7.228318e-01 0 0 -1.962609e-01 3.500502e-01 5.192407e-01 2.554463e-01 1.691905e-01
-3.845151e-01 1.462822e+00 9.366373e-01 3.959529e-01 8.401597e-01 9.130547e-01 7.950417e-01 0 0 -1.443366e-01 3.395380e-01 3.748588e-01 2.331440e-01 3.532076e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.345151e-01 1.486819e+00 9.358552e-01 3.662533e-01 9.434843e-01 9.119634e-01 8.664950e-01 0 0 -1.622104e-01 5.324533e-01 4.048254e-01 7.644214e-02 -1.276279e-01
-1.274018e-01 1.737513e+00 9.691387e-01 4.997944e-01 9.624740e-01 9.593707e-01 9.212281e-01 0 0 -1.186430e-01 5.287595e-01 2.748566e-01 6.722893e-02 -2.539029e-01
-3.845151e-01 1.462822e+00 9.376533e-01 3.929207e-01 8.416871e-01 9.139156e-01 7.951794e-01 0 0 -1.584775e-01 4.892440e-01 3.780165e-01 2.083035e-01 -1.112275e-01
-3.774018e-01 1.713489e+00 9.683104e-01 5.163728e-01 8.929622e-01 9.579594e-01 8.764862e-01 0 0 -1.162882e-01 4.907797e-01 2.532586e-01 1.932787e-01 -2.375211e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.274018e-01 1.737513e+00 9.697102e-01 4.996726e-01 9.635473e-01 9.596145e-01 9.221444e-01 0 0 -1.204993e-01 5.511621e-01 2.763456e-01 5.652134e-02 -2.748165e-01
-1.250000e-01 1.987748e+00 9.870351e-01 6.370258e-01 9.765472e-01 9.838841e-01 9.869867e-01 0 0 -9.037580e-02 5.556518e-01 1.757015e-01 4.960443e-02 -3.799503e-01
-3.774018e-01 1.713489e+00 9.693171e-01 5.161675e-01 8.939721e-01 9.588416e-01 8.771940e-01 0 0 -1.186378e-01 5.201334e-01 2.568580e-01 1.578605e-01 -2.632753e-01
-3.750000e-01 1.963714e+00 9.855891e-01 6.461698e-01 9.320376e-01 9.818194e-01 9.603452e-01 0 0 -8.852183e-02 5.272362e-01 1.596606e-01 1.487554e-01 -3.675756e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.250000e-01 1.987748e+00 9.874451e-01 6.388675e-01 9.771016e-01 9.839880e-01 9.883852e-01 0 0 -8.324676e-02 4.843250e-01 1.768502e-01 3.902782e-02 -3.074748e-01
-1.274018e-01 2.237513e+00 9.954826e-01 7.580328e-01 9.855537e-01 9.945166e-01 1.051336e+00 0 0 -6.418954e-02 4.863492e-01 1.057734e-01 3.481428e-02 -3.805758e-01
-3.750000e-01 1.963714e+00 9.864595e-01 6.479307e-01 9.325983e-01 9.825972e-01 9.616291e-01 0 0 -8.206625e-02 4.646244e-01 1.633723e-01 1.100714e-01 -3.012521e-01
-3.774018e-01 2.213489e+00 9.942409e-01 7.623752e-01 9.587079e-01 9.927846e-01 1.035974e+00 0 0 -6.270439e-02 4.676339e-01 9.481529e-02 1.050243e-01 -3.728186e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.274018e-01 2.237513e+00 9.957129e-01 7.606328e-01 9.858555e-01 9.945230e-01 1.052999e+00 0 0 -5.294231e-02 3.720745e-01 1.067418e-01 2.515589e-02 -2.653327e-01
-1.345151e-01 2.486819e+00 9.990047e-01 8.506806e-01 9.909434e-01 9.984363e-01 1.104082e+00 0 0 -4.230862e-02 3.676821e-01 6.056710e-02 2.243091e-02 -3.071150e-01
-3.774018e-01 2.213489e+00 9.948662e-01 7.648987e-01 9.590238e-01 9.933480e-01 1.037544e+00 0 0 -5.211023e-02 3.613650e-01 9.808165e-02 7.099868e-02 -2.632833e-01
-3.845151e-01 2.462822e+00 9.981783e-01 8.524183e-01 9.755490e-01 9.972504e-01 1.095404e+00 0 0 -4.131004e-02 3.576147e-01 5.362552e-02 6.797370e-02 -3.039892e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.345151e-01 2.486819e+00 9.990827e-01 8.530729e-01 9.911382e-01 9.983648e-01 1.105608e+00 0 0 -3.134550e-02 2.552410e-01 6.123396e-02 1.581019e-02 -1.940070e-01
-1.460663e-01 2.735691e+00 1.000140e+00 9.138841e-01 9.941081e-01 9.996336e-01 1.141540e+00 0 0 -2.660706e-02 2.475290e-01 3.306486e-02 1.376119e-02 -2.144641e-01
-3.845151e-01 2.462822e+00 9.985424e-01 8.547617e-01 9.757492e-01 9.975734e-01 1.096859e+00 0 0 -3.082158e-02 2.508214e-01 5.599677e-02 4.360548e-02 -1.948247e-01
-3.960663e-01 2.711740e+00 9.996413e-01 9.145828e-01 9.856829e-01 9.989074e-01 1.136838e+00 0 0 -2.608291e-02 2.437556e-01 2.890327e-02 4.150671e-02 -2.148523e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.460663e-01 2.735691e+00 1.000125e+00 9.156584e-01 9.942434e-01 9.995349e-01 1.142687e+00 0 0 -1.822515e-02 1.600650e-01 3.340759e-02 1.043575e-02 -1.266574e-01
-1.616116e-01 2.984176e+00 1.000254e+00 9.533359e-01 9.961394e-01 9.999043e-01 1.165519e+00 0 0 -1.648606e-02 1.528977e-01 1.707994e-02 8.902753e-03 -1.358178e-01
-3.960663e-01 2.711740e+00 9.998091e-01 9.163522e-01 9.858186e-01 9.990645e-01 1.137946e+00 0 0 -1.791361e-02 1.588964e-01 3.038148e-02 2.647561e-02 -1.285149e-01
-4.116116e-01 2.960290e+00 9.999737e-01 9.537760e-01 9.917475e-01 9.995073e-01 1.163165e+00 0 0 -1.622280e-02 1.520407e-01 1.470075e-02 2.497290e-02 -1.373399e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.616116e-01 2.984176e+00 1.000209e+00 9.545116e-01 9.962325e-01 9.998282e-01 1.166281e+00 0 0 -1.087837e-02 9.334924e-02 1.725029e-02 7.259804e-03 -7.609895e-02
-1.805537e-01 3.232334e+00 1.000101e+00 9.762594e-01 9.975828e-01 9.999343e-01 1.179764e+00 0 0 -9.965147e-03 8.799794e-02 8.318712e-03 6.197335e-03 -7.967923e-02
-4.116116e-01 2.960290e+00 1.000040e+00 9.549694e-01 9.918401e-01 9.995882e-01 1.163913e+00 0 0 -1.064855e-02 9.305633e-02 1.558391e-02 1.601778e-02 -7.747242e-02
-4.305537e-01 3.208531e+00 9.999816e-01 9.766277e-01 9.953976e-01 9.997701e-01 1.178689e+00 0 0 -9.770120e-03 8.767345e-02 7.035725e-03 1.499065e-02 -8.063772e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.805537e-01 3.232334e+00 1.000068e+00 9.769858e-01 9.976443e-01 9.998956e-01 1.180234e+00 0 0 -6.473386e-03 5.065530e-02 8.446384e-03 4.914212e-03 -4.220891e-02
-2.021646e-01 3.480236e+00 9.999956e-01 9.886449e-01 9.985945e-01 9.999380e-01 1.187652e+00 0 0 -5.623344e-03 4.695022e-02 3.914469e-03 4.228613e-03 -4.303575e-02
-4.305537e-01 3.208531e+00 1.000014e+00 9.773684e-01 9.954590e-01 9.998227e-01 1.179152e+00 0 0 -6.263751e-03 5.029351e-02 7.587322e-03 9.362626e-03 -4.270619e-02
-4.521646e-01 3.456536e+00 9.999964e-01 9.889129e-01 9.975325e-01 9.999398e-01 1.187173e+00 0 0 -5.429124e-03 4.645606e-02 3.272445e-03 8.706546e-03 -4.318361e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.021646e-01 3.480236e+00 9.999831e-01 9.890587e-01 9.986320e-01 9.999264e-01 1.187920e+00 0 0 -3.586599e-03 2.529547e-02 4.029508e-03 3.007795e-03 -2.126596e-02
-2.256137e-01 3.727966e+00 9.999750e-01 9.947925e-01 9.992278e-01 9.999597e-01 1.191667e+00 0 0 -2.869059e-03 2.290479e-02 1.915124e-03 2.596966e-03 -2.098966e-02
-4.521646e-01 3.456536e+00 1.000019e+00 9.893301e-01 9.975706e-01 9.999774e-01 1.187435e+00 0 0 -3.393866e-03 2.487276e-02 3.620467e-03 5.094458e-03 -2.125229e-02
-4.756137e-01 3.704385e+00 1.000052e+00 9.949479e-01 9.986940e-01 1.000067e+00 1.191422e+00 0 0 -2.681548e-03 2.240721e-02 1.617637e-03 4.708401e-03 -2.078957e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.256137e-01 3.727966e+00 9.999745e-01 9.950032e-01 9.992479e-01 9.999607e-01 1.191804e+00 0 0 -1.786728e-03 1.154060e-02 2.001951e-03 1.604735e-03 -9.538646e-03
-2.500000e-01 3.975614e+00 9.999960e-01 9.975779e-01 9.995652e-01 9.999965e-01 1.193522e+00 0 0 -1.354896e-03 1.017633e-02 1.068416e-03 1.377931e-03 -9.107915e-03
-4.756137e-01 3.704385e+00 1.000069e+00 9.951559e-01 9.987159e-01 1.000092e+00 1.191554e+00 0 0 -1.616871e-03 1.125314e-02 1.819169e-03 2.539779e-03 -9.433975e-03
-5.000000e-01 3.952165e+00 1.000101e+00 9.976590e-01 9.992687e-01 1.000143e+00 1.193368e+00 0 0 -1.188763e-03 9.883539e-03 9.375910e-04 2.328822e-03 -8.945948e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.500000e-01 3.975614e+00 9.999989e-01 9.976726e-01 9.995742e-01 1.000001e+00 1.193583e+00 0 0 -8.439369e-04 4.864547e-03 1.118548e-03 7.256569e-04 -3.745999e-03
-2.743863e-01 4.223270e+00 1.000029e+00 9.987472e-01 9.997114e-01 1.000041e+00 1.194300e+00 0 0 -6.706934e-04 4.202810e-03 6.818491e-04 6.071535e-04 -3.520961e-03
-5.000000e-01 3.952165e+00 1.000111e+00 9.977504e-01 9.992804e-01 1.000158e+00 1.193427e+00 0 0 -6.943114e-04 4.760308e-03 1.037145e-03 1.176077e-03 -3.723163e-03
-5.243863e-01 4.199962e+00 1.000114e+00 9.988011e-01 9.995287e-01 1.000161e+00 1.194203e+00 0 0 -5.333065e-04 4.116958e-03 6.252428e-04 1.060830e-03 -3.491715e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.743863e-01 4.223270e+00 1.000031e+00 9.987858e-01 9.997142e-01 1.000044e+00 1.194324e+00 0 0 -4.547823e-04 1.955839e-03 7.023573e-04 2.629016e-04 -1.253482e-03
-2.978354e-01 4.471026e+00 1.000066e+00 9.992196e-01 9.997571e-01 1.000093e+00 1.194601e+00 0 0 -4.169740e-04 1.683004e-03 4.375390e-04 2.016312e-04 -1.245465e-03
-5.243863e-01 4.199962e+00 1.000119e+00 9.988380e-01 9.995342e-01 1.000168e+00 1.194227e+00 0 0 -3.250625e-04 1.964640e-03 6.637442e-04 5.425630e-04 -1.300896e-03
-5.478354e-01 4.447861e+00 1.000093e+00 9.992742e-01 9.996439e-01 1.000131e+00 1.194560e+00 0 0 -3.184923e-04 1.704842e-03 4.145898e-04 4.739273e-04 -1.290252e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-2.978354e-01 4.471026e+00 1.000067e+00 9.992354e-01 9.997569e-01 1.000094e+00 1.194610e+00 0 0 -3.302061e-04 7.594742e-04 4.399705e-04 8.257952e-05 -3.195036e-04
-3.194463e-01 4.718966e+00 1.000112e+00 9.994065e-01 9.997673e-01 1.000156e+00 1.194708e+00 0 0 -3.263876e-04 6.567796e-04 2.229243e-04 5.479565e-05 -4.338553e-04
-5.478354e-01 4.447861e+00 1.000094e+00 9.992896e-01 9.996456e-01 1.000132e+00 1.194570e+00 0 0 -2.324415e-04 8.017726e-04 4.224009e-04 3.091752e-04 -3.793718e-04
-5.694463e-01 4.695940e+00 1.000056e+00 9.994704e-01 9.997095e-01 1.000079e+00 1.194725e+00 0 0 -2.837560e-04 7.036568e-04 2.191909e-04 2.675071e-04 -4.844660e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.194463e-01 4.718966e+00 1.000111e+00 9.994138e-01 9.997664e-01 1.000155e+00 1.194712e+00 0 0 -2.905402e-04 2.481694e-04 2.172071e-04 7.936095e-05 -3.096231e-05
-3.383883e-01 4.967169e+00 1.000164e+00 9.994698e-01 9.997839e-01 1.000229e+00 1.194743e+00 0 0 -2.702366e-04 2.038011e-04 2.974984e-05 7.675711e-05 -1.740513e-04
-5.694463e-01 4.695940e+00 1.000055e+00 9.994781e-01 9.997092e-01 1.000077e+00 1.194730e+00 0 0 -2.453404e-04 2.774980e-04 2.162108e-04 2.694046e-04 -6.128721e-05
-5.883883e-01 4.944269e+00 1.000021e+00 9.995407e-01 9.997717e-01 1.000030e+00 1.194813e+00 0 0 -2.994483e-04 2.339841e-04 4.122245e-05 2.488244e-04 -1.927616e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.383883e-01 4.967169e+00 1.000162e+00 9.994733e-01 9.997839e-01 1.000227e+00 1.194746e+00 0 0 -2.568595e-04 1.730773e-05 2.417684e-05 1.686082e-04 6.869107e-06
-3.539337e-01 5.215698e+00 1.000214e+00 9.994754e-01 9.998274e-01 1.000300e+00 1.194761e+00 0 0 -2.021859e-04 -1.185638e-05 -1.027904e-04 1.843354e-04 -9.093406e-05
-5.883883e-01 4.944269e+00 1.000020e+00 9.995451e-01 9.997709e-01 1.000028e+00 1.194815e+00 0 0 -2.823527e-04 1.206950e-05 4.055390e-05 2.924122e-04 2.848440e-05
-6.039337e-01 5.192907e+00 9.999995e-01 9.995458e-01 9.998441e-01 9.999994e-01 1.194864e+00 0 0 -3.074831e-04 -1.756255e-05 -7.921300e-05 2.886087e-04 -6.165045e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.539337e-01 5.215698e+00 1.000213e+00 9.994762e-01 9.998293e-01 1.000299e+00 1.194763e+00 0 0 -2.029526e-04 -5.672615e-05 -1.021980e-04 2.797113e-04 -4.547187e-05
-3.654849e-01 5.464609e+00 1.000246e+00 9.994612e-01 9.999002e-01 1.000345e+00 1.194788e+00 0 0 -1.124140e-04 -8.152745e-05 -1.315094e-04 3.031508e-04 -4.998192e-05
-6.039337e-01 5.192907e+00 9.999994e-01 9.995478e-01 9.998435e-01 9.999992e-01 1.194865e+00 0 0 -3.044865e-04 -1.053847e-04 -7.049200e-05 3.021552e-04 3.489270e-05
-6.154849e-01 5.441901e+00 9.999895e-01 9.995207e-01 9.999208e-01 9.999852e-01 1.194897e+00 0 0 -2.798033e-04 -1.325819e-04 -1.030948e-04 3.095499e-04 2.948716e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-3.654849e-01 5.464609e+00 1.000246e+00 9.994596e-01 9.999042e-01 1.000344e+00 1.194790e+00 0 0 -1.237306e-04 -9.097364e-06 -1.226836e-04 3.629604e-04 -1.135862e-04
-3.725982e-01 5.713940e+00 1.000241e+00 9.994579e-01 9.999930e-01 1.000337e+00 1.194843e+00 0 0 -7.775820e-06 -2.809068e-05 -3.994065e-05 3.820180e-04 -1.184997e-05
-6.154849e-01 5.441901e+00 9.999906e-01 9.995204e-01 9.999211e-01 9.999869e-01 1.194897e+00 0 0 -2.883153e-04 -9.900058e-05 -8.445775e-05 2.723388e-04 1.454283e-05
-6.225982e-01 5.691283e+00 9.999821e-01 9.994958e-01 9.999902e-01 9.999750e-01 1.194926e+00 0 0 -2.064919e-04 -1.240087e-04 -1.836344e-05 2.845429e-04 1.056453e-04
