VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
5.000000e-01 -7.904329e+00 9.989727e-01 1.001027e+00 9.991328e-01 9.985622e-01 1.195571e+00 2 0 6.734055e-04 -7.782652e-04 -7.879310e-04 2.723371e-04 -9.665822e-06
6.230970e+00 -6.745898e+00 9.997279e-01 9.998443e-01 9.996747e-01 9.996209e-01 1.195005e+00 2 0 5.182025e-05 4.228368e-04 2.822686e-04 4.258056e-04 -1.405682e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.730970e+00 -6.709920e+00 9.998565e-01 9.998864e-01 9.998388e-01 9.998001e-01 1.195098e+00 2 0 5.532671e-05 1.473507e-04 2.994352e-04 1.889004e-04 1.520845e-04
6.750000e+00 -6.207867e+00 9.999274e-01 9.999469e-01 9.999185e-01 9.998987e-01 1.195165e+00 2 0 -2.514468e-05 1.121192e-04 8.003153e-05 1.424385e-04 -3.208763e-05
6.230970e+00 -6.745898e+00 9.997391e-01 9.998563e-01 9.996881e-01 9.996366e-01 1.195018e+00 2 0 6.027773e-05 2.300136e-04 2.842156e-04 3.908232e-04 5.420203e-05
6.250000e+00 -6.245196e+00 9.998996e-01 9.999535e-01 9.998730e-01 9.998601e-01 1.195149e+00 2 0 -2.228830e-05 1.904257e-04 6.960947e-05 3.824909e-04 -1.208163e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.750000e+00 -6.207867e+00 9.999294e-01 9.999487e-01 9.999211e-01 9.999013e-01 1.195168e+00 2 0 -2.666719e-05 4.097217e-05 6.902698e-05 5.468083e-05 2.805480e-05
6.730970e+00 -5.709920e+00 9.999453e-01 9.999657e-01 9.999404e-01 9.999235e-01 1.195186e+00 2 0 -1.726868e-05 2.842889e-05 1.542298e-05 2.856592e-05 -1.300592e-05
6.250000e+00 -6.245196e+00 9.999089e-01 9.999584e-01 9.998837e-01 9.998730e-01 1.195156e+00 2 0 -1.941598e-05 4.928734e-05 7.152104e-05 1.425515e-04 2.223370e-05
6.230970e+00 -5.745898e+00 9.999428e-01 9.999729e-01 9.999313e-01 9.999199e-01 1.195185e+00 2 0 -1.964743e-05 1.578655e-05 1.042524e-05 7.092464e-05 -5.361309e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.730970e+00 -5.709920e+00 9.999440e-01 9.999653e-01 9.999390e-01 9.999217e-01 1.195185e+00 2 0 -1.609081e-05 2.630209e-05 1.382481e-05 3.784087e-05 -1.247728e-05
6.676777e+00 -5.215507e+00 9.999641e-01 9.999805e-01 9.999602e-01 9.999499e-01 1.195202e+00 2 0 4.429121e-06 3.394387e-05 2.956038e-05 5.078748e-05 -4.383497e-06
6.230970e+00 -5.745898e+00 9.999420e-01 9.999722e-01 9.999305e-01 9.999188e-01 1.195184e+00 2 0 -1.879523e-05 7.121071e-06 1.100313e-05 2.969826e-05 3.882062e-06
6.176777e+00 -5.247594e+00 9.999518e-01 9.999778e-01 9.999450e-01 9.999326e-01 1.195194e+00 2 0 1.786844e-06 1.151637e-05 2.457765e-05 2.825185e-05 1.306128e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.676777e+00 -5.215507e+00 9.999642e-01 9.999809e-01 9.999606e-01 9.999501e-01 1.195202e+00 2 0 6.558878e-06 2.729744e-05 3.331848e-05 5.321102e-05 6.021047e-06
6.595671e+00 -4.723136e+00 9.999857e-01 9.999936e-01 9.999846e-01 9.999802e-01 1.195219e+00 2 0 7.650860e-06 2.884268e-05 2.538425e-05 5.718355e-05 -3.458437e-06
6.176777e+00 -5.247594e+00 9.999506e-01 9.999775e-01 9.999437e-01 9.999309e-01 1.195193e+00 2 0 3.008212e-06 2.192598e-05 2.643394e-05 5.202596e-05 4.507963e-06
6.095671e+00 -4.749295e+00 9.999743e-01 9.999895e-01 9.999714e-01 9.999642e-01 1.195211e+00 2 0 5.921541e-06 2.847451e-05 2.203061e-05 6.710899e-05 -6.443901e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.595671e+00 -4.723136e+00 9.999868e-01 9.999943e-01 9.999859e-01 9.999817e-01 1.195220e+00 2 0 8.626776e-06 1.285465e-05 2.654107e-05 3.322434e-05 1.368642e-05
6.500000e+00 -4.230970e+00 9.999976e-01 9.999989e-01 9.999984e-01 9.999967e-01 1.195228e+00 2 0 2.829718e-06 1.069020e-05 4.251996e-06 2.862044e-05 -6.438200e-06
6.095671e+00 -4.749295e+00 9.999753e-01 9.999902e-01 9.999727e-01 9.999657e-01 1.195212e+00 2 0 6.738407e-06 1.608535e-05 2.299875e-05 5.145952e-05 6.913398e-06
6.000000e+00 -4.250000e+00 9.999925e-01 9.999974e-01 9.999958e-01 9.999896e-01 1.195226e+00 2 0 2.557047e-06 1.785471e-05 3.617988e-06 5.318003e-05 -1.423672e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.500000e+00 -4.230970e+00 9.999980e-01 9.999995e-01 9.999996e-01 9.999972e-01 1.195228e+00 2 0 2.197626e-06 -7.611115e-06 1.710798e-06 3.639629e-05 9.321913e-06
6.404329e+00 -3.737500e+00 9.999849e-01 9.999953e-01 1.000018e+00 9.999789e-01 1.195240e+00 2 0 2.147155e-06 -5.534903e-06 -1.204283e-05 4.600085e-05 -6.507924e-06
6.000000e+00 -4.250000e+00 9.999932e-01 9.999984e-01 9.999980e-01 9.999905e-01 1.195228e+00 2 0 1.893373e-06 -3.562663e-06 1.637167e-06 5.615822e-05 5.199830e-06
5.904329e+00 -3.749295e+00 9.999802e-01 9.999945e-01 1.000024e+00 9.999723e-01 1.195244e+00 2 0 2.120136e-06 -8.588564e-06 -1.307544e-05 5.489994e-05 -4.486875e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.404329e+00 -3.737500e+00 9.999816e-01 9.999962e-01 1.000021e+00 9.999742e-01 1.195244e+00 2 0 3.238281e-06 -1.854618e-05 -1.144036e-05 8.198594e-05 7.105825e-06
6.323223e+00 -3.241988e+00 9.999552e-01 9.999836e-01 1.000053e+00 9.999374e-01 1.195261e+00 2 0 -6.901912e-06 -3.401185e-05 -2.837517e-05 3.941700e-05 5.636685e-06
5.904329e+00 -3.749295e+00 9.999779e-01 9.999948e-01 1.000027e+00 9.999691e-01 1.195247e+00 2 0 3.527713e-06 -1.227295e-05 -1.241848e-05 8.816045e-05 -1.455307e-07
5.823223e+00 -3.247594e+00 9.999458e-01 9.999869e-01 1.000066e+00 9.999242e-01 1.195273e+00 2 0 -8.157252e-06 -2.120803e-05 -2.398792e-05 6.756007e-05 -2.779885e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.323223e+00 -3.241988e+00 9.999592e-01 9.999822e-01 1.000050e+00 9.999429e-01 1.195257e+00 2 0 -6.930706e-06 -6.032064e-05 -3.429313e-05 4.729392e-05 2.602751e-05
6.269030e+00 -2.744440e+00 9.999150e-01 9.999660e-01 1.000098e+00 9.998811e-01 1.195287e+00 2 0 -2.152472e-07 1.309143e-05 -6.298856e-05 1.629181e-04 -7.608000e-05
5.823223e+00 -3.247594e+00 9.999468e-01 9.999860e-01 1.000065e+00 9.999256e-01 1.195272e+00 2 0 -9.671192e-06 -7.686312e-05 -3.022205e-05 1.008072e-04 4.664108e-05
5.769030e+00 -2.745898e+00 9.998894e-01 9.999658e-01 1.000133e+00 9.998453e-01 1.195314e+00 2 0 4.291614e-06 2.573971e-05 -7.664223e-05 1.813649e-04 -1.023819e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.269030e+00 -2.744440e+00 9.998984e-01 9.999766e-01 1.000115e+00 9.998580e-01 1.195307e+00 2 0 -1.288356e-05 -2.228361e-04 -5.657651e-05 3.701956e-04 1.662596e-04
6.250000e+00 -2.245196e+00 9.997991e-01 9.998614e-01 1.000232e+00 9.997192e-01 1.195333e+00 2 0 1.183842e-04 -1.791615e-04 -4.738086e-04 4.377693e-05 -2.946471e-04
5.769030e+00 -2.745898e+00 9.998774e-01 9.999817e-01 1.000146e+00 9.998285e-01 1.195334e+00 2 0 -8.041200e-06 -3.740032e-04 -7.180794e-05 6.711183e-04 3.021953e-04
5.750000e+00 -2.245196e+00 9.996016e-01 9.998017e-01 1.000463e+00 9.994432e-01 1.195481e+00 2 0 1.407845e-04 -2.302765e-04 -4.924839e-04 6.110477e-04 -2.622074e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.250000e+00 -2.245196e+00 9.998436e-01 9.998785e-01 1.000197e+00 9.997814e-01 1.195311e+00 2 0 7.881782e-05 -6.798171e-04 -5.406165e-04 -9.636878e-05 1.392006e-04
6.269030e+00 -1.744440e+00 9.996259e-01 9.995276e-01 1.000343e+00 9.994785e-01 1.195240e+00 2 0 6.555397e-04 -6.712178e-04 -1.236945e-03 9.435046e-04 -5.657276e-04
5.750000e+00 -2.245196e+00 9.996096e-01 9.998407e-01 1.000469e+00 9.994543e-01 1.195507e+00 2 0 9.647449e-05 -9.717868e-04 -6.069992e-04 4.437098e-04 3.647876e-04
5.769030e+00 -1.745898e+00 9.991192e-01 9.992240e-01 1.000925e+00 9.987700e-01 1.195527e+00 2 0 6.409387e-04 -1.559523e-03 -1.157671e-03 1.982783e-03 4.018521e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.269030e+00 -1.744440e+00 9.995148e-01 9.995498e-01 1.000477e+00 9.993231e-01 1.195359e+00 2 0 7.978208e-04 -1.090431e-03 -1.443876e-03 2.175328e-03 -3.534449e-04
6.323223e+00 -1.241988e+00 9.988252e-01 9.989631e-01 1.001080e+00 9.983577e-01 1.195535e+00 2 0 6.257953e-04 -1.428244e-03 -1.031534e-03 4.720493e-04 3.967104e-04
5.769030e+00 -1.745898e+00 9.988940e-01 9.991688e-01 1.001184e+00 9.984553e-01 1.195703e+00 2 0 8.130749e-04 -1.223345e-03 -1.525260e-03 2.569572e-03 -3.019146e-04
5.823223e+00 -1.247594e+00 9.984496e-01 9.986776e-01 1.001563e+00 9.978301e-01 1.195745e+00 2 0 4.486142e-04 -1.067272e-03 -8.473713e-04 -8.796245e-04 2.199011e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.323223e+00 -1.241988e+00 9.989443e-01 9.989259e-01 1.000936e+00 9.985239e-01 1.195398e+00 2 0 6.080395e-04 -2.119008e-04 -6.989699e-04 -1.466739e-03 -4.870691e-04
6.404329e+00 -7.375001e-01 9.992391e-01 9.988810e-01 1.000424e+00 9.989342e-01 1.194996e+00 2 0 -1.187175e-05 -2.583971e-04 5.969968e-04 -8.385816e-04 8.553939e-04
5.823223e+00 -1.247594e+00 9.986938e-01 9.986419e-01 1.001261e+00 9.981715e-01 1.195484e+00 2 0 4.572839e-04 3.273659e-04 -4.681568e-04 -3.328851e-03 -7.955227e-04
5.904329e+00 -7.492946e-01 9.995792e-01 9.988662e-01 1.000162e+00 9.994077e-01 1.194751e+00 2 0 -6.863553e-05 3.438305e-04 6.156566e-04 -1.722293e-03 2.718261e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.404329e+00 -7.375001e-01 9.992309e-01 9.988193e-01 1.000421e+00 9.989226e-01 1.194959e+00 2 0 -5.580438e-05 1.030462e-03 5.897355e-04 -1.788126e-03 -4.407261e-04
6.500000e+00 -2.309699e-01 9.999307e-01 9.994154e-01 9.995503e-01 9.999000e-01 1.194629e+00 2 0 -5.360886e-04 1.226360e-03 1.628140e-03 -2.132106e-03 4.017797e-04
5.904329e+00 -7.492946e-01 9.995886e-01 9.988191e-01 1.000156e+00 9.994201e-01 1.194717e+00 2 0 -1.640819e-04 1.488080e-03 6.841203e-04 -2.930263e-03 -8.039601e-04
6.000000e+00 -2.500000e-01 1.000662e+00 9.995879e-01 9.988598e-01 1.000925e+00 1.194144e+00 2 0 -2.943697e-04 1.481623e-03 1.319419e-03 -2.484895e-03 -1.622038e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.000000e+00 -8.176777e+00 1.000017e+00 9.998361e-01 1.000095e+00 1.000019e+00 1.195186e+00 2 0 -6.134372e-04 -3.298387e-04 -1.366499e-03 -6.144474e-04 -1.036661e-03
7.095671e+00 -7.663007e+00 9.997313e-01 9.996922e-01 9.997794e-01 9.996237e-01 1.194977e+00 2 0 3.184268e-05 -2.328725e-04 -8.043681e-05 -5.321781e-04 1.524357e-04
6.500000e+00 -8.230970e+00 1.000640e+00 1.000066e+00 1.000750e+00 1.000887e+00 1.195569e+00 2 0 -3.197157e-04 -8.280522e-04 -1.121333e-03 -1.695479e-03 -2.932807e-04
6.595671e+00 -7.723136e+00 9.998246e-01 9.996834e-01 9.998517e-01 9.997512e-01 1.194995e+00 2 0 5.242640e-05 -7.882671e-04 3.547522e-05 -1.912804e-03 8.237424e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.095671e+00 -7.663007e+00 9.997148e-01 9.996823e-01 9.997583e-01 9.996009e-01 1.194962e+00 2 0 3.557479e-05 1.960104e-04 -4.475314e-05 5.791029e-05 -2.407635e-04
7.176777e+00 -7.150611e+00 9.998252e-01 9.998127e-01 9.998366e-01 9.997564e-01 1.195060e+00 2 0 1.484408e-04 2.787331e-04 3.152263e-04 1.833909e-04 3.649326e-05
6.595671e+00 -7.723136e+00 9.997682e-01 9.996524e-01 9.997822e-01 9.996726e-01 1.194948e+00 2 0 -9.956940e-06 2.679820e-05 -5.478940e-05 -4.627083e-04 -8.158760e-05
6.676777e+00 -7.215507e+00 9.996944e-01 9.997323e-01 9.996786e-01 9.995732e-01 1.194949e+00 2 0 1.225991e-04 2.190257e-04 3.224067e-04 -1.316796e-04 1.033810e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.176777e+00 -7.150611e+00 9.998314e-01 9.998199e-01 9.998467e-01 9.997651e-01 1.195069e+00 2 0 1.625042e-04 1.924103e-04 3.482689e-04 1.458505e-04 1.558585e-04
7.230970e+00 -6.641984e+00 9.999208e-01 9.999156e-01 9.999242e-01 9.998895e-01 1.195152e+00 2 0 4.017495e-05 1.834230e-04 1.696870e-04 1.328249e-04 -1.373607e-05
6.676777e+00 -7.215507e+00 9.996899e-01 9.997374e-01 9.996752e-01 9.995671e-01 1.194951e+00 2 0 1.264500e-04 2.795316e-04 3.038567e-04 2.404369e-04 2.432503e-05
6.730970e+00 -6.709920e+00 9.998483e-01 9.998833e-01 9.998322e-01 9.997887e-01 1.195094e+00 2 0 3.767077e-05 3.054351e-04 1.499245e-04 3.497125e-04 -1.555106e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.230970e+00 -6.641984e+00 9.999235e-01 9.999192e-01 9.999288e-01 9.998933e-01 1.195156e+00 2 0 4.372129e-05 7.950716e-05 1.634611e-04 4.961502e-05 8.395389e-05
7.250000e+00 -6.138893e+00 9.999455e-01 9.999530e-01 9.999467e-01 9.999239e-01 1.195182e+00 2 0 3.390302e-06 6.032389e-05 4.996110e-05 2.061784e-05 -1.036279e-05
6.730970e+00 -6.709920e+00 9.998577e-01 9.998911e-01 9.998445e-01 9.998018e-01 1.195104e+00 2 0 5.221369e-05 1.372311e-04 1.593124e-04 1.882702e-04 2.208136e-05
6.750000e+00 -6.207867e+00 9.999273e-01 9.999466e-01 9.999196e-01 9.998984e-01 1.195166e+00 2 0 -1.679168e-06 1.001546e-04 3.999843e-05 1.322112e-04 -6.015622e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.250000e+00 -6.138893e+00 9.999444e-01 9.999530e-01 9.999458e-01 9.999223e-01 1.195181e+00 2 0 4.538638e-06 3.910202e-05 4.286617e-05 2.604924e-05 3.764148e-06
7.230970e+00 -5.641984e+00 9.999608e-01 9.999725e-01 9.999596e-01 9.999452e-01 1.195197e+00 2 0 1.298165e-05 4.077824e-05 3.838997e-05 3.046640e-05 -2.388267e-06
6.750000e+00 -6.207867e+00 9.999289e-01 9.999479e-01 9.999218e-01 9.999006e-01 1.195168e+00 2 0 2.660385e-06 3.978473e-05 4.405693e-05 4.937836e-05 4.272207e-06
6.730970e+00 -5.709920e+00 9.999441e-01 9.999648e-01 9.999397e-01 9.999218e-01 1.195185e+00 2 0 7.069311e-06 3.024741e-05 3.271306e-05 2.675696e-05 2.465650e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.230970e+00 -5.641984e+00 9.999603e-01 9.999728e-01 9.999594e-01 9.999447e-01 1.195197e+00 2 0 1.538519e-05 3.398291e-05 4.010640e-05 4.189623e-05 6.123484e-06
7.176777e+00 -5.150611e+00 9.999812e-01 9.999888e-01 9.999794e-01 9.999739e-01 1.195214e+00 2 0 1.394556e-05 3.625868e-05 3.456225e-05 4.965888e-05 -1.696428e-06
6.730970e+00 -5.709920e+00 9.999426e-01 9.999644e-01 9.999382e-01 9.999198e-01 1.195184e+00 2 0 8.400482e-06 3.097555e-05 3.276530e-05 4.116538e-05 1.789747e-06
6.676777e+00 -5.215507e+00 9.999639e-01 9.999805e-01 9.999604e-01 9.999497e-01 1.195202e+00 2 0 1.087179e-05 3.645498e-05 3.006754e-05 5.351702e-05 -6.387437e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.176777e+00 -5.150611e+00 9.999818e-01 9.999895e-01 9.999806e-01 9.999747e-01 1.195215e+00 2 0 1.611353e-05 2.142109e-05 3.721751e-05 3.865183e-05 1.579642e-05
7.095671e+00 -4.663007e+00 9.999948e-01 9.999976e-01 9.999948e-01 9.999927e-01 1.195225e+00 2 0 5.995088e-06 1.795473e-05 1.642120e-05 3.280955e-05 -1.533530e-06
6.676777e+00 -5.215507e+00 9.999641e-01 9.999810e-01 9.999609e-01 9.999500e-01 1.195202e+00 2 0 1.245032e-05 2.873817e-05 3.161360e-05 5.397174e-05 2.875427e-06
6.595671e+00 -4.723136e+00 9.999862e-01 9.999938e-01 9.999851e-01 9.999808e-01 1.195219e+00 2 0 4.559034e-06 2.872024e-05 1.390018e-05 5.572179e-05 -1.482006e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.095671e+00 -4.663007e+00 9.999954e-01 9.999981e-01 9.999956e-01 9.999937e-01 1.195226e+00 2 0 6.646065e-06 6.644275e-06 1.742194e-05 1.343018e-05 1.077767e-05
7.000000e+00 -4.176777e+00 1.000000e+00 1.000000e+00 9.999994e-01 1.000000e+00 1.195228e+00 2 0 1.641057e-06 4.095103e-06 5.103177e-07 7.947106e-06 -3.584785e-06
6.595671e+00 -4.723136e+00 9.999873e-01 9.999945e-01 9.999865e-01 9.999823e-01 1.195220e+00 2 0 6.031817e-06 1.227974e-05 1.600550e-05 3.051734e-05 3.725758e-06
6.500000e+00 -4.230970e+00 9.999979e-01 9.999990e-01 9.999985e-01 9.999971e-01 1.195228e+00 2 0 1.072498e-06 9.307872e-06 -5.396641e-07 2.666266e-05 -9.847536e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
7.000000e+00 -4.176777e+00 1.000000e+00 1.000000e+00 9.999998e-01 1.000001e+00 1.195228e+00 2 0 2.528871e-06 -8.954274e-06 -2.822720e-06 2.278154e-05 6.131554e-06
6.904329e+00 -3.689548e+00 9.999884e-01 9.999959e-01 1.000014e+00 9.999838e-01 1.195237e+00 2 0 1.217227e-06 -5.709320e-06 -1.289661e-05 3.888537e-05 -7.187292e-06
6.500000e+00 -4.230970e+00 9.999983e-01 9.999994e-01 9.999997e-01 9.999977e-01 1.195228e+00 2 0 1.992273e-06 -7.187912e-06 -3.266774e-06 3.565507e-05 3.921137e-06
6.404329e+00 -3.737500e+00 9.999846e-01 9.999955e-01 1.000018e+00 9.999785e-01 1.195241e+00 2 0 2.051207e-06 -5.342872e-06 -1.329129e-05 4.570935e-05 -7.948422e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.904329e+00 -3.689548e+00 9.999853e-01 9.999967e-01 1.000017e+00 9.999795e-01 1.195240e+00 2 0 2.738715e-06 -2.124311e-05 -1.521872e-05 6.703451e-05 6.024392e-06
6.823223e+00 -3.199541e+00 9.999646e-01 9.999835e-01 1.000040e+00 9.999504e-01 1.195251e+00 2 0 3.651857e-06 -3.214752e-05 -2.794804e-05 1.863323e-05 4.199487e-06
6.404329e+00 -3.737500e+00 9.999813e-01 9.999962e-01 1.000022e+00 9.999738e-01 1.195244e+00 2 0 3.115075e-06 -2.054988e-05 -1.641653e-05 8.031848e-05 4.133350e-06
6.323223e+00 -3.241988e+00 9.999555e-01 9.999831e-01 1.000053e+00 9.999377e-01 1.195261e+00 2 0 2.100528e-06 -3.287354e-05 -2.887121e-05 3.829642e-05 4.002324e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.823223e+00 -3.199541e+00 9.999683e-01 9.999824e-01 1.000036e+00 9.999557e-01 1.195247e+00 2 0 5.415879e-06 -4.923679e-05 -3.041604e-05 2.641553e-05 1.882075e-05
6.769030e+00 -2.705768e+00 9.999344e-01 9.999670e-01 1.000074e+00 9.999084e-01 1.195269e+00 2 0 7.217707e-07 -2.319779e-07 -6.096283e-05 1.391432e-04 -6.073085e-05
6.323223e+00 -3.241988e+00 9.999595e-01 9.999818e-01 1.000050e+00 9.999434e-01 1.195257e+00 2 0 4.556085e-06 -5.423133e-05 -3.197147e-05 4.847973e-05 2.225986e-05
6.269030e+00 -2.744440e+00 9.999137e-01 9.999665e-01 1.000099e+00 9.998793e-01 1.195288e+00 2 0 2.023220e-06 9.505506e-06 -6.075110e-05 1.681842e-04 -7.025660e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.769030e+00 -2.705768e+00 9.999217e-01 9.999741e-01 1.000089e+00 9.998905e-01 1.195285e+00 2 0 6.537101e-06 -1.158893e-04 -6.897194e-05 1.818551e-04 4.691738e-05
6.750000e+00 -2.207867e+00 9.998936e-01 9.998999e-01 1.000114e+00 9.998512e-01 1.195262e+00 2 0 8.223586e-05 -1.692202e-04 -2.066839e-04 -1.370354e-04 -3.746365e-05
6.269030e+00 -2.744440e+00 9.998971e-01 9.999758e-01 1.000116e+00 9.998560e-01 1.195308e+00 2 0 1.073419e-05 -2.220034e-04 -7.649184e-05 3.495590e-04 1.455116e-04
6.250000e+00 -2.245196e+00 9.998053e-01 9.998646e-01 1.000223e+00 9.997279e-01 1.195327e+00 2 0 9.289287e-05 -1.637571e-04 -2.495074e-04 2.754965e-05 -8.575026e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.750000e+00 -2.207867e+00 9.999310e-01 9.998976e-01 1.000077e+00 9.999035e-01 1.195230e+00 2 0 4.906593e-05 -2.807271e-04 -1.882137e-04 -4.472029e-04 9.251339e-05
6.769030e+00 -1.705768e+00 9.999339e-01 9.997982e-01 1.000006e+00 9.999087e-01 1.195127e+00 2 0 5.229309e-04 -6.994270e-05 -6.716345e-04 2.896994e-04 -6.016918e-04
6.250000e+00 -2.245196e+00 9.998494e-01 9.998831e-01 1.000187e+00 9.997896e-01 1.195306e+00 2 0 9.134563e-05 -6.403891e-04 -2.403433e-04 -1.273428e-04 4.000458e-04
6.269030e+00 -1.744440e+00 9.996314e-01 9.995480e-01 1.000322e+00 9.994862e-01 1.195238e+00 2 0 6.028123e-04 -6.457190e-04 -7.557578e-04 8.955166e-04 -1.100389e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
6.769030e+00 -1.705768e+00 9.998731e-01 9.998342e-01 1.000089e+00 9.998238e-01 1.195212e+00 2 0 6.067388e-04 -8.493222e-04 -8.449011e-04 1.336726e-03 4.421171e-06
6.823223e+00 -1.199541e+00 9.993599e-01 9.993440e-01 1.000512e+00 9.991065e-01 1.195294e+00 2 0 9.432033e-04 -1.223335e-03 -1.251648e-03 6.389861e-04 -2.831235e-05
6.269030e+00 -1.744440e+00 9.995233e-01 9.995689e-01 1.000454e+00 9.993351e-01 1.195355e+00 2 0 6.707555e-04 -1.148045e-03 -9.618553e-04 2.153097e-03 1.861895e-04
6.323223e+00 -1.241988e+00 9.988181e-01 9.989539e-01 1.001079e+00 9.983477e-01 1.195531e+00 2 0 8.485167e-04 -1.486668e-03 -1.155748e-03 5.457181e-04 3.309194e-04
