VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e+00 -7.904329e+00 9.998584e-01 9.998001e-01 9.999633e-01 9.997990e-01 1.195123e+00 1 0 -9.831142e-04 -3.366794e-05 -9.934004e-04 -1.214331e-04 -9.597325e-04
-1.823223e+00 -7.247594e+00 1.000031e+00 9.999792e-01 1.000040e+00 1.000043e+00 1.195233e+00 1 0 4.764529e-05 1.592263e-05 1.032279e-05 -3.766028e-05 -5.599837e-06
-1.769030e+00 -6.745898e+00 1.000018e+00 9.999882e-01 1.000023e+00 1.000025e+00 1.195231e+00 1 0 4.057516e-05 1.287912e-05 2.187474e-06 -3.309926e-05 -1.069165e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.269030e+00 -6.709920e+00 1.000007e+00 1.000007e+00 1.000022e+00 1.000010e+00 1.195244e+00 1 0 3.462534e-05 -6.944955e-06 1.703450e-06 -2.754689e-05 8.648405e-06
-1.250000e+00 -6.207867e+00 1.000004e+00 1.000002e+00 1.000010e+00 1.000006e+00 1.195235e+00 1 0 2.612452e-05 -1.263925e-05 -7.360336e-06 -2.168226e-05 5.278916e-06
-1.769030e+00 -6.745898e+00 1.000018e+00 9.999885e-01 1.000022e+00 1.000025e+00 1.195231e+00 1 0 4.254523e-05 3.929387e-06 4.965037e-07 -1.804028e-05 -3.432884e-06
-1.750000e+00 -6.245196e+00 1.000013e+00 9.999904e-01 1.000015e+00 1.000018e+00 1.195228e+00 1 0 2.633958e-05 1.192208e-06 -5.531997e-06 -1.430551e-05 -6.724206e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.250000e+00 -6.207867e+00 1.000004e+00 1.000002e+00 1.000010e+00 1.000006e+00 1.195235e+00 1 0 2.640439e-05 -1.122245e-05 -9.301645e-06 -5.624612e-06 1.920804e-06
-1.269030e+00 -5.709920e+00 1.000007e+00 9.999959e-01 1.000008e+00 1.000010e+00 1.195229e+00 1 0 1.084839e-05 -1.369735e-05 -5.244113e-07 -7.728124e-07 1.317294e-05
-1.750000e+00 -6.245196e+00 1.000013e+00 9.999902e-01 1.000015e+00 1.000018e+00 1.195228e+00 1 0 2.561835e-05 4.377854e-06 -6.134816e-06 -1.026176e-05 -1.051267e-05
-1.769030e+00 -5.745898e+00 1.000010e+00 9.999922e-01 1.000009e+00 1.000014e+00 1.195227e+00 1 0 6.545273e-06 4.241892e-06 -9.628597e-07 -1.057407e-05 -5.204751e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.269030e+00 -5.709920e+00 1.000008e+00 9.999953e-01 1.000009e+00 1.000011e+00 1.195229e+00 1 0 8.995625e-06 -2.283458e-06 8.611255e-07 -1.707114e-06 3.144583e-06
-1.323223e+00 -5.215507e+00 1.000007e+00 9.999947e-01 1.000007e+00 1.000010e+00 1.195228e+00 1 0 -1.605936e-06 -6.621758e-07 6.398549e-06 -2.966380e-06 7.060725e-06
-1.769030e+00 -5.745898e+00 1.000010e+00 9.999921e-01 1.000009e+00 1.000014e+00 1.195227e+00 1 0 5.154982e-06 7.104345e-06 -2.783372e-07 -8.999045e-06 -7.382682e-06
-1.823223e+00 -5.247594e+00 1.000005e+00 9.999957e-01 1.000005e+00 1.000007e+00 1.195228e+00 1 0 -3.009669e-06 7.774924e-06 4.622463e-06 -9.745475e-06 -3.152461e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.323223e+00 -5.215507e+00 1.000007e+00 9.999946e-01 1.000007e+00 1.000010e+00 1.195228e+00 1 0 -2.782789e-06 4.158774e-06 7.307333e-06 -4.853030e-06 3.148559e-06
-1.404329e+00 -4.723136e+00 1.000004e+00 9.999973e-01 1.000004e+00 1.000005e+00 1.195228e+00 1 0 -3.235140e-06 5.880758e-06 5.469713e-06 -7.125021e-06 -4.110458e-07
-1.823223e+00 -5.247594e+00 1.000005e+00 9.999959e-01 1.000005e+00 1.000007e+00 1.195228e+00 1 0 -3.347812e-06 5.429350e-06 5.008942e-06 -5.917323e-06 -4.204075e-07
-1.904329e+00 -4.749295e+00 1.000002e+00 9.999986e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -2.988906e-06 5.263725e-06 4.246066e-06 -5.623776e-06 -1.017659e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.404329e+00 -4.723136e+00 1.000004e+00 9.999974e-01 1.000004e+00 1.000005e+00 1.195228e+00 1 0 -2.885953e-06 3.696493e-06 5.207510e-06 -4.607034e-06 1.511018e-06
-1.500000e+00 -4.230970e+00 1.000001e+00 9.999993e-01 1.000001e+00 1.000001e+00 1.195229e+00 1 0 -1.823700e-06 3.369709e-06 9.562366e-07 -5.331201e-06 -2.413473e-06
-1.904329e+00 -4.749295e+00 1.000002e+00 9.999988e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -2.810817e-06 2.028628e-06 4.061862e-06 -1.761549e-06 2.033234e-06
-2.000000e+00 -4.250000e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -9.610579e-07 2.356538e-06 1.693772e-06 -1.545171e-06 -6.627656e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.500000e+00 -4.230970e+00 1.000001e+00 9.999994e-01 1.000001e+00 1.000001e+00 1.195228e+00 1 0 -2.208442e-06 1.530546e-06 5.451367e-07 -1.946900e-06 -9.854091e-07
-1.595671e+00 -3.737500e+00 9.999999e-01 1.000000e+00 1.000000e+00 9.999998e-01 1.195229e+00 1 0 1.666085e-06 1.651136e-06 1.765610e-06 -2.947441e-08 1.144741e-07
-2.000000e+00 -4.250000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 1 0 -7.096296e-07 3.124312e-07 1.469394e-06 -8.581783e-07 1.156962e-06
-2.095671e+00 -3.749295e+00 1.000000e+00 9.999998e-01 9.999997e-01 1.000000e+00 1.195228e+00 1 0 -1.253736e-07 -1.384315e-06 2.515594e-07 -1.039510e-06 1.635875e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.595671e+00 -3.737500e+00 9.999998e-01 1.000000e+00 1.000000e+00 9.999997e-01 1.195229e+00 1 0 2.721832e-06 2.790533e-07 2.368585e-06 1.747305e-06 2.089532e-06
-1.676777e+00 -3.241988e+00 9.999993e-01 1.000001e+00 1.000000e+00 9.999990e-01 1.195229e+00 1 0 -2.034262e-06 2.217028e-06 -4.385498e-07 -1.506734e-06 -2.655577e-06
-2.095671e+00 -3.749295e+00 1.000000e+00 9.999997e-01 9.999997e-01 1.000000e+00 1.195228e+00 1 0 -4.699835e-07 3.488134e-07 3.265542e-07 7.760061e-07 -2.225928e-08
-2.176777e+00 -3.247594e+00 9.999995e-01 1.000001e+00 1.000000e+00 9.999992e-01 1.195229e+00 1 0 1.633465e-06 3.520177e-06 9.041797e-07 2.762975e-06 -2.615997e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.676777e+00 -3.241988e+00 9.999994e-01 1.000001e+00 1.000000e+00 9.999991e-01 1.195229e+00 1 0 -2.901605e-06 1.482709e-06 -2.578746e-06 -6.109544e-06 -4.061454e-06
-1.730970e+00 -2.744440e+00 1.000002e+00 9.999992e-01 9.999986e-01 1.000002e+00 1.195227e+00 1 0 2.760077e-06 -1.122912e-05 -7.014113e-06 -6.723020e-07 4.215002e-06
-2.176777e+00 -3.247594e+00 9.999990e-01 1.000001e+00 1.000001e+00 9.999987e-01 1.195230e+00 1 0 2.994757e-06 -6.519178e-07 4.254074e-07 1.191630e-06 1.077325e-06
-2.230970e+00 -2.745898e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.000000e+00 1.195228e+00 1 0 -4.016619e-06 -3.852982e-06 -8.657239e-07 -4.928595e-06 2.987258e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.730970e+00 -2.744440e+00 1.000002e+00 9.999974e-01 9.999992e-01 1.000003e+00 1.195226e+00 1 0 8.369991e-07 3.232523e-06 -2.905386e-06 1.520531e-05 -6.137909e-06
-1.750000e+00 -2.245196e+00 9.999927e-01 1.000007e+00 1.000005e+00 9.999898e-01 1.195238e+00 1 0 1.273551e-05 4.091656e-05 3.231196e-05 1.147313e-05 -8.604607e-06
-2.230970e+00 -2.745898e+00 1.000001e+00 9.999995e-01 9.999993e-01 1.000002e+00 1.195228e+00 1 0 -9.055419e-06 1.239961e-06 4.683700e-07 -1.034621e-05 -7.715913e-07
-2.250000e+00 -2.245196e+00 1.000002e+00 9.999994e-01 9.999966e-01 1.000003e+00 1.195226e+00 1 0 1.946959e-05 -4.043592e-06 6.285770e-06 4.108670e-07 1.032936e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.750000e+00 -2.245196e+00 9.999908e-01 1.000011e+00 1.000005e+00 9.999871e-01 1.195241e+00 1 0 2.320381e-05 -1.906330e-05 2.987828e-05 -3.273219e-05 4.894158e-05
-1.730970e+00 -1.744440e+00 1.000013e+00 9.999902e-01 9.999855e-01 1.000018e+00 1.195211e+00 1 0 -3.835476e-05 -6.268495e-05 -6.532266e-05 -5.333678e-05 -2.637706e-06
-2.250000e+00 -2.245196e+00 1.000001e+00 9.999982e-01 9.999976e-01 1.000002e+00 1.195226e+00 1 0 3.247710e-05 -1.867620e-06 4.399667e-06 2.490484e-05 6.267287e-06
-2.230970e+00 -1.745898e+00 9.999927e-01 1.000005e+00 1.000008e+00 9.999898e-01 1.195238e+00 1 0 -2.892654e-05 3.870253e-05 -2.187424e-05 1.827146e-05 -6.057677e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.730970e+00 -1.744440e+00 1.000018e+00 9.999870e-01 9.999812e-01 1.000026e+00 1.195205e+00 1 0 -5.836965e-05 3.814238e-06 -7.773059e-05 -5.003446e-05 -8.154483e-05
-1.676777e+00 -1.241988e+00 1.000030e+00 9.999841e-01 9.999692e-01 1.000042e+00 1.195194e+00 1 0 5.548627e-05 -3.752350e-05 -4.140397e-05 2.398654e-05 -3.880463e-06
-2.230970e+00 -1.745898e+00 9.999916e-01 1.000011e+00 1.000008e+00 9.999882e-01 1.195241e+00 1 0 -4.500021e-05 -2.808495e-05 -2.642512e-05 -5.286290e-05 1.659825e-06
-2.176777e+00 -1.247594e+00 1.000026e+00 9.999780e-01 9.999749e-01 1.000037e+00 1.195194e+00 1 0 -1.652060e-05 -9.715530e-05 -4.864365e-06 -8.626664e-05 9.229094e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.676777e+00 -1.241988e+00 1.000027e+00 9.999760e-01 9.999780e-01 1.000038e+00 1.195195e+00 1 0 5.736130e-05 6.016272e-05 -8.516839e-06 1.170721e-04 -6.867956e-05
-1.595671e+00 -7.375001e-01 9.999587e-01 1.000049e+00 1.000015e+00 9.999421e-01 1.195277e+00 1 0 9.484293e-05 2.345262e-04 2.369638e-04 2.512316e-06 2.437584e-06
-2.176777e+00 -1.247594e+00 1.000034e+00 9.999722e-01 9.999695e-01 1.000048e+00 1.195186e+00 1 0 -2.849730e-05 4.609248e-06 1.714316e-05 -7.545940e-05 1.253392e-05
-2.095671e+00 -7.492946e-01 1.000036e+00 9.999790e-01 9.999529e-01 1.000050e+00 1.195179e+00 1 0 1.922987e-04 -2.545475e-05 3.162106e-05 8.182539e-06 5.707581e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.595671e+00 -7.375001e-01 9.999509e-01 1.000072e+00 1.000011e+00 9.999311e-01 1.195290e+00 1 0 1.555819e-04 -1.646814e-04 2.172915e-04 -1.825843e-04 3.819729e-04
-1.500000e+00 -2.309699e-01 1.000048e+00 9.999628e-01 9.999290e-01 1.000068e+00 1.195152e+00 1 0 -2.153587e-04 -2.017793e-04 -1.694558e-04 -1.941762e-04 3.232354e-05
-2.095671e+00 -7.492946e-01 1.000027e+00 9.999742e-01 9.999618e-01 1.000038e+00 1.195184e+00 1 0 2.519138e-04 1.081155e-05 4.421137e-06 1.545601e-04 -6.390416e-06
-2.000000e+00 -2.500000e-01 9.999684e-01 1.000030e+00 1.000021e+00 9.999557e-01 1.195267e+00 1 0 -1.025655e-04 2.109285e-04 -1.352016e-04 1.228085e-04 -3.461301e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.000000e+00 -8.176777e+00 9.996842e-01 1.000346e+00 9.998535e-01 9.995590e-01 1.195423e+00 1 0 6.039027e-04 -4.223123e-04 -4.050350e-04 2.414965e-04 1.727731e-05
-9.043291e-01 -7.663007e+00 9.998529e-01 1.000182e+00 9.999428e-01 9.997950e-01 1.195338e+00 1 0 4.199214e-04 -4.221334e-04 -2.538268e-04 2.457980e-04 1.683066e-04
-1.500000e+00 -8.230970e+00 9.999508e-01 1.000076e+00 1.000039e+00 9.999317e-01 1.195309e+00 1 0 6.092189e-04 -2.310934e-04 -3.634366e-04 1.253333e-04 -1.323432e-04
-1.404329e+00 -7.723136e+00 1.000009e+00 1.000022e+00 1.000062e+00 1.000013e+00 1.195276e+00 1 0 3.473086e-04 -1.763530e-04 -2.397742e-04 9.421779e-05 -6.342130e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-9.043291e-01 -7.663007e+00 9.998588e-01 1.000175e+00 9.999500e-01 9.998033e-01 1.195336e+00 1 0 3.984210e-04 -2.808842e-04 -2.343441e-04 1.556166e-04 4.654006e-05
-8.232233e-01 -7.150611e+00 9.999606e-01 1.000072e+00 1.000002e+00 9.999452e-01 1.195282e+00 1 0 2.014378e-04 -2.400565e-04 -8.925033e-05 1.242179e-04 1.508061e-04
-1.404329e+00 -7.723136e+00 1.000013e+00 1.000019e+00 1.000065e+00 1.000018e+00 1.195276e+00 1 0 3.260494e-04 -8.973935e-05 -2.235608e-04 1.814202e-05 -1.338215e-04
-1.323223e+00 -7.215507e+00 1.000020e+00 1.000006e+00 1.000049e+00 1.000028e+00 1.195257e+00 1 0 1.270626e-04 -4.160934e-05 -9.283510e-05 -2.432693e-05 -5.122576e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-8.232233e-01 -7.150611e+00 9.999656e-01 1.000066e+00 1.000008e+00 9.999522e-01 1.195281e+00 1 0 1.737351e-04 -1.102983e-04 -6.420796e-05 3.562597e-05 4.609038e-05
-7.690301e-01 -6.641984e+00 9.999917e-01 1.000030e+00 1.000012e+00 9.999884e-01 1.195255e+00 1 0 6.511415e-05 -7.127650e-05 -1.183389e-05 1.243483e-07 5.944261e-05
-1.323223e+00 -7.215507e+00 1.000020e+00 1.000005e+00 1.000049e+00 1.000028e+00 1.195256e+00 1 0 1.117593e-04 -1.290698e-05 -8.093424e-05 -3.849816e-05 -6.802726e-05
-1.269030e+00 -6.709920e+00 1.000008e+00 1.000006e+00 1.000024e+00 1.000012e+00 1.195245e+00 1 0 4.369698e-05 1.419408e-06 -2.081258e-05 -5.432609e-05 -2.223199e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.690301e-01 -6.641984e+00 9.999920e-01 1.000029e+00 1.000012e+00 9.999888e-01 1.195255e+00 1 0 5.332981e-05 -2.816684e-05 -5.370529e-06 -1.671426e-05 2.279631e-05
-7.500000e-01 -6.138893e+00 9.999914e-01 1.000018e+00 1.000001e+00 9.999879e-01 1.195242e+00 1 0 2.936042e-05 -1.958431e-05 -1.335735e-05 -2.676699e-05 6.226955e-06
-1.269030e+00 -6.709920e+00 1.000007e+00 1.000007e+00 1.000022e+00 1.000010e+00 1.195244e+00 1 0 4.254966e-05 -6.322004e-06 -2.076448e-05 -2.771343e-05 -1.444248e-05
-1.250000e+00 -6.207867e+00 1.000004e+00 1.000003e+00 1.000010e+00 1.000005e+00 1.195236e+00 1 0 3.567455e-05 -1.096934e-05 -1.471179e-05 -2.109176e-05 -3.742449e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.500000e-01 -6.138893e+00 9.999901e-01 1.000018e+00 1.000000e+00 9.999862e-01 1.195242e+00 1 0 2.986133e-05 -1.984248e-05 -1.898938e-05 -5.463565e-06 8.530967e-07
-7.690301e-01 -5.641984e+00 9.999968e-01 1.000007e+00 1.000000e+00 9.999955e-01 1.195234e+00 1 0 2.381010e-05 -2.614732e-05 -1.853862e-05 3.048887e-06 7.608694e-06
-1.250000e+00 -6.207867e+00 1.000003e+00 1.000003e+00 1.000010e+00 1.000004e+00 1.195236e+00 1 0 3.715583e-05 -1.079073e-05 -1.785016e-05 -5.209439e-06 -7.059424e-06
-1.269030e+00 -5.709920e+00 1.000007e+00 9.999966e-01 1.000009e+00 1.000010e+00 1.195230e+00 1 0 2.420204e-05 -1.424975e-05 -1.425771e-05 -3.754919e-07 -7.960886e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-7.690301e-01 -5.641984e+00 9.999970e-01 1.000006e+00 1.000001e+00 9.999958e-01 1.195233e+00 1 0 2.277393e-05 -1.568775e-05 -1.954267e-05 7.123318e-06 -3.854918e-06
-8.232233e-01 -5.150611e+00 1.000005e+00 9.999978e-01 1.000005e+00 1.000006e+00 1.195229e+00 1 0 9.418544e-06 -1.680543e-05 -4.634802e-06 1.124317e-05 1.217063e-05
-1.269030e+00 -5.709920e+00 1.000007e+00 9.999960e-01 1.000009e+00 1.000010e+00 1.195230e+00 1 0 2.204602e-05 -2.245347e-06 -1.390813e-05 -3.649978e-06 -1.166278e-05
-1.323223e+00 -5.215507e+00 1.000007e+00 9.999947e-01 1.000007e+00 1.000010e+00 1.195228e+00 1 0 5.771633e-06 -1.423312e-06 -2.637083e-06 -4.950480e-06 -1.213771e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-8.232233e-01 -5.150611e+00 1.000005e+00 9.999971e-01 1.000006e+00 1.000007e+00 1.195229e+00 1 0 6.699530e-06 -2.661260e-06 -1.884098e-06 1.229742e-06 7.771614e-07
-9.043292e-01 -4.663007e+00 1.000005e+00 9.999965e-01 1.000005e+00 1.000007e+00 1.195229e+00 1 0 -1.759361e-06 -3.788259e-07 4.079912e-06 -2.065897e-06 4.458738e-06
-1.323223e+00 -5.215507e+00 1.000008e+00 9.999945e-01 1.000008e+00 1.000011e+00 1.195228e+00 1 0 3.870392e-06 4.824179e-06 -1.280609e-06 -6.956388e-06 -6.104787e-06
-1.404329e+00 -4.723136e+00 1.000004e+00 9.999972e-01 1.000004e+00 1.000005e+00 1.195228e+00 1 0 -2.091575e-06 6.376666e-06 4.274619e-06 -8.117104e-06 -2.102047e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-9.043292e-01 -4.663007e+00 1.000005e+00 9.999965e-01 1.000006e+00 1.000008e+00 1.195229e+00 1 0 -3.139890e-06 3.673447e-06 4.851873e-06 -4.878137e-06 1.178426e-06
-1.000000e+00 -4.176777e+00 1.000002e+00 9.999987e-01 1.000002e+00 1.000003e+00 1.195229e+00 1 0 -8.971032e-07 4.623141e-06 4.561258e-06 -5.826563e-06 -6.188229e-08
-1.404329e+00 -4.723136e+00 1.000004e+00 9.999974e-01 1.000004e+00 1.000005e+00 1.195228e+00 1 0 -1.990965e-06 4.081908e-06 4.415036e-06 -5.260660e-06 3.331277e-07
-1.500000e+00 -4.230970e+00 1.000001e+00 9.999992e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -1.835472e-06 2.855587e-06 3.121970e-06 -5.359688e-06 2.663835e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.000000e+00 -4.176777e+00 1.000002e+00 9.999988e-01 1.000002e+00 1.000003e+00 1.195229e+00 1 0 -5.664481e-08 2.747731e-06 4.467721e-06 -1.469588e-06 1.719990e-06
-1.095671e+00 -3.689548e+00 9.999995e-01 1.000000e+00 1.000001e+00 9.999993e-01 1.195230e+00 1 0 -1.788538e-06 4.634760e-06 1.325521e-06 -3.268391e-06 -3.309239e-06
-1.500000e+00 -4.230970e+00 1.000001e+00 9.999992e-01 1.000001e+00 1.000002e+00 1.195228e+00 1 0 -2.159460e-06 1.725384e-06 2.704961e-06 -1.159004e-06 9.795770e-07
-1.595671e+00 -3.737500e+00 9.999996e-01 1.000000e+00 1.000000e+00 9.999995e-01 1.195229e+00 1 0 1.164795e-06 3.070677e-06 2.104221e-06 9.646786e-07 -9.664559e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.095671e+00 -3.689548e+00 9.999994e-01 1.000001e+00 1.000001e+00 9.999992e-01 1.195230e+00 1 0 -1.629787e-06 2.689530e-06 -1.839680e-07 -4.587939e-06 -2.873498e-06
-1.176777e+00 -3.199541e+00 1.000000e+00 1.000000e+00 9.999996e-01 1.000000e+00 1.195228e+00 1 0 2.058188e-06 -7.121882e-06 -4.953751e-06 -1.467367e-06 2.168131e-06
-1.595671e+00 -3.737500e+00 9.999993e-01 1.000000e+00 1.000001e+00 9.999991e-01 1.195229e+00 1 0 2.777183e-06 -2.150362e-07 1.663395e-06 1.851449e-06 1.878431e-06
-1.676777e+00 -3.241988e+00 9.999996e-01 1.000000e+00 1.000000e+00 9.999994e-01 1.195229e+00 1 0 -1.732482e-06 -3.880588e-07 4.697950e-08 -2.797538e-06 4.350383e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.176777e+00 -3.199541e+00 1.000001e+00 9.999989e-01 9.999999e-01 1.000001e+00 1.195228e+00 1 0 -1.768129e-06 5.124872e-06 -3.218873e-06 1.267708e-05 -8.343745e-06
-1.230970e+00 -2.705768e+00 9.999928e-01 1.000006e+00 1.000006e+00 9.999900e-01 1.195238e+00 1 0 1.160578e-05 2.867320e-05 2.502552e-05 1.564838e-05 -3.647689e-06
-1.676777e+00 -3.241988e+00 1.000000e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.195229e+00 1 0 -5.752864e-06 2.375086e-06 1.180030e-06 -8.558802e-06 -1.195057e-06
-1.730970e+00 -2.744440e+00 1.000002e+00 9.999999e-01 9.999975e-01 1.000002e+00 1.195227e+00 1 0 1.521944e-05 -6.048541e-06 9.132422e-06 8.154046e-07 1.518096e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.230970e+00 -2.705768e+00 9.999915e-01 1.000009e+00 1.000006e+00 9.999880e-01 1.195240e+00 1 0 2.307526e-05 -7.257067e-06 2.577964e-05 -1.159485e-05 3.303671e-05
-1.250000e+00 -2.207867e+00 1.000002e+00 9.999999e-01 9.999956e-01 1.000003e+00 1.195225e+00 1 0 -2.053671e-05 -2.383935e-05 -3.701451e-05 -3.850649e-05 -1.317516e-05
-1.730970e+00 -2.744440e+00 1.000001e+00 9.999983e-01 9.999984e-01 1.000002e+00 1.195226e+00 1 0 2.253183e-05 2.776691e-06 7.123654e-06 2.392971e-05 4.346963e-06
-1.750000e+00 -2.245196e+00 9.999914e-01 1.000007e+00 1.000008e+00 9.999879e-01 1.195240e+00 1 0 -1.296633e-05 3.771216e-05 -1.049698e-05 1.755774e-05 -4.820914e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.250000e+00 -2.207867e+00 1.000006e+00 9.999998e-01 9.999919e-01 1.000008e+00 1.195222e+00 1 0 -3.573521e-05 9.978398e-06 -4.575840e-05 -5.756887e-05 -5.573680e-05
-1.230970e+00 -1.705768e+00 1.000020e+00 9.999948e-01 9.999765e-01 1.000028e+00 1.195207e+00 1 0 5.061186e-05 -4.976198e-05 -2.934026e-05 5.342530e-06 2.042171e-05
-1.750000e+00 -2.245196e+00 9.999901e-01 1.000011e+00 1.000008e+00 9.999861e-01 1.195243e+00 1 0 -1.596270e-05 -2.043195e-05 -1.155626e-05 -4.127445e-05 8.875686e-06
-1.730970e+00 -1.744440e+00 1.000016e+00 9.999878e-01 9.999823e-01 1.000023e+00 1.195207e+00 1 0 -4.198162e-06 -7.213062e-05 -6.861624e-06 -7.230210e-05 6.526900e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.230970e+00 -1.705768e+00 1.000018e+00 9.999852e-01 9.999834e-01 1.000026e+00 1.195205e+00 1 0 3.907562e-05 4.405053e-05 -8.937526e-06 1.102590e-04 -5.298806e-05
